worker9,worker10,34.972954653
worker9,worker10,46.733190650
worker9,worker10,393.490008588
worker9,worker10,13.243766818
worker9,worker10,14.705730960
worker9,worker1,6.850125666
worker9,worker1,6.969915935
worker9,worker1,40.827164285
worker9,worker10,13.581835586
worker9,worker10,83.187918918
worker8,worker10,12.032767152
worker8,worker10,34.129222144
worker9,worker10,16.769739260
worker9,worker10,17.568690898
