worker19 worker1 
worker19,worker1,.159660961
worker19 worker1 
worker19,worker1,.159864023
worker19,worker1,.160652413
worker19 worker1 
worker19 worker1 
worker19 worker1 
worker19,worker1,.165877075
worker2 worker9 
worker2 worker10 
worker10,worker21,.247488752
worker20 worker2 
worker14 worker9 
worker14 worker9 
worker18 worker4 
worker7 worker6   
