worker9 worker1 
worker9 worker10 
worker8 worker10 
worker8,worker15,6.079521527
worker8,worker15,1.959448415
worker9 worker1 
worker9,worker1,.171149827
worker9,worker1,.202203372
worker9 worker10 
worker9 worker11 
worker7 worker10 
worker9 worker10 
worker7 worker10 
worker7 worker10 
worker7 worker10 
worker9 worker13 
worker9 worker1 
worker9 worker10 
worker9 worker10 
worker9 worker10 
worker9,worker1,2.087463229
worker9 worker1   
