worker8,12,worker8,3
worker10,0
worker6,31,worker6,41
worker13,13
worker8,11,worker8,3
worker4,12
worker8,10,worker8,3
worker10,12,worker10,1
worker1,0
worker12,0
worker8,21
worker15,16
worker18,17,worker18,3
worker3,12,worker3,3
worker16,5
worker15,8,worker15,3
worker16,5
worker17,7,worker17,3
worker19,15,worker19,3
worker18,16,worker18,3
worker12,6,worker12,3
worker18,17,worker18,3
worker8,7,worker8,4
worker18,18,worker18,3
worker8,6,worker8,4
worker16,9
