worker19,worker1,5.761565732
worker9,worker19,15.943150890
worker19,worker1,3.381541865
worker2,worker10,1.884862457
worker2,worker10,17.922661754
worker11,worker7,1.924202195
worker10,worker15,157.349651883
worker18,worker10,6.163407241
worker11,worker4,.531083945
worker11,worker4,1.297348645
worker10,worker11,3.880910763
worker16,worker8,1.193261845
worker1,worker9,2.072460850
worker9,worker19,3.065106241
worker18,worker8,25.074314596
worker14,worker18,331.346725899
