worker9,worker10,26.717297303
worker9,worker10,31.650064358
worker9,worker10,299.783243409
worker9,worker10,9.239445179
worker9,worker10,10.642620505
worker9,worker1,5.862763576
worker9,worker1,5.789218059
worker9,worker1,16.459065445
worker9,worker10,9.645970968
worker9,worker10,70.419277842
worker8,worker10,8.143244159
worker8,worker10,28.604287943
worker9,worker10,9.465712237
worker9,worker10,11.532018557
